min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,score
2,0.5,0.08,0.15,0.4,0.05,0.05,-0.07,3,False,False,0.2273,0.0054,0.7151,110,6.69,2.87,5.0,0.5275
2,0.3,0.08,0.15,0.3,0.05,0.05,-0.07,7,False,False,0.3396,0.0095,0.5997,53,4.66,4.39,3.0,0.5275
2,0.3,0.08,0.15,0.4,0.05,0.05,-0.07,3,False,False,0.2273,0.0054,0.7151,110,6.69,2.87,5.0,0.5275
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.07,3,False,False,0.1809,0.0061,1.7891,188,8.8,2.68,5.0,0.5273
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.07,3,False,False,0.1809,0.0061,1.7891,188,8.8,2.68,5.0,0.5273
2,0.3,0.1,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.1158,0.0087,3.5886,190,30.26,3.71,3.93,0.5272
2,0.3,0.1,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.1158,0.0087,3.5886,190,30.26,3.71,3.93,0.5272
2,0.5,0.08,0.25,0.3,0.0,0.05,-0.1,5,False,False,0.2651,0.0103,1.2681,83,14.39,5.93,3.0,0.5268
2,0.3,0.08,0.25,0.3,0.05,0.05,-0.1,5,False,False,0.2651,0.0103,1.2681,83,14.39,5.93,3.0,0.5268
2,0.3,0.08,0.25,0.3,0.0,0.05,-0.1,5,False,False,0.2651,0.0103,1.2681,83,14.39,5.93,3.0,0.5268
2,0.5,0.08,0.25,0.3,0.05,0.05,-0.1,5,False,False,0.2651,0.0103,1.2681,83,14.39,5.93,3.0,0.5268
3,0.5,0.08,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.3269,0.0072,0.397,52,3.81,2.94,4.22,0.5267
3,0.5,0.08,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.3269,0.0072,0.397,52,3.81,2.94,4.22,0.5267
2,0.3,0.05,0.2,0.3,0.0,0.07,-0.07,7,False,False,0.2651,0.0103,1.1762,83,6.41,3.96,3.0,0.5265
2,0.5,0.05,0.2,0.3,0.0,0.07,-0.07,7,False,False,0.2651,0.0103,1.1762,83,6.41,3.96,3.0,0.5265
2,0.5,0.05,0.2,0.3,0.05,0.07,-0.07,7,False,False,0.2651,0.0103,1.1762,83,6.41,3.96,3.0,0.5265
2,0.3,0.05,0.2,0.3,0.05,0.07,-0.07,7,False,False,0.2651,0.0103,1.1762,83,6.41,3.96,3.0,0.5265
2,0.3,0.08,0.2,0.5,0.0,0.07,-0.07,7,False,False,0.2748,0.0066,2.3751,222,4.03,2.22,5.0,0.5256
3,0.3,0.05,0.25,0.4,0.0,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
2,0.5,0.05,0.12,0.3,0.05,0.05,-0.1,3,False,False,0.2791,0.0134,0.7548,43,99.0,9.88,3.0,0.5256
3,0.5,0.05,0.25,0.4,0.0,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
2,0.3,0.05,0.12,0.3,0.0,0.05,-0.1,3,False,False,0.2791,0.0134,0.7548,43,99.0,9.88,3.0,0.5256
2,0.3,0.08,0.2,0.5,0.05,0.07,-0.07,7,False,False,0.2748,0.0066,2.3751,222,4.03,2.22,5.0,0.5256
3,0.3,0.08,0.25,0.4,0.0,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
3,0.3,0.08,0.25,0.4,0.05,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
3,0.3,0.05,0.25,0.4,0.05,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
3,0.5,0.05,0.25,0.4,0.05,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
3,0.5,0.08,0.25,0.4,0.05,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
2,0.5,0.05,0.12,0.3,0.0,0.05,-0.1,3,False,False,0.2791,0.0134,0.7548,43,99.0,9.88,3.0,0.5256
3,0.5,0.08,0.25,0.4,0.0,0.1,-0.1,5,False,False,0.1842,0.0129,0.5544,38,13.52,4.14,5.0,0.5256
2,0.3,0.05,0.12,0.3,0.05,0.05,-0.1,3,False,False,0.2791,0.0134,0.7548,43,99.0,9.88,3.0,0.5256
2,0.5,0.08,0.25,0.4,0.05,0.05,-0.05,5,False,False,0.3059,0.005,1.0954,170,3.4,2.22,5.0,0.5253
2,0.5,0.08,0.25,0.4,0.0,0.05,-0.05,5,False,False,0.3059,0.005,1.0954,170,3.4,2.22,5.0,0.5253
2,0.3,0.08,0.25,0.4,0.0,0.05,-0.05,5,False,False,0.3059,0.005,1.0954,170,3.4,2.22,5.0,0.5253
2,0.3,0.08,0.25,0.4,0.05,0.05,-0.05,5,False,False,0.3059,0.005,1.0954,170,3.4,2.22,5.0,0.5253
2,0.3,0.05,0.12,0.3,0.05,0.05,-0.07,7,False,False,0.3488,0.0067,0.2898,43,3.11,2.76,5.0,0.5252
2,0.5,0.05,0.12,0.3,0.0,0.05,-0.07,7,False,False,0.3488,0.0067,0.2898,43,3.11,2.76,5.0,0.5252
2,0.5,0.05,0.12,0.3,0.05,0.05,-0.07,7,False,False,0.3488,0.0067,0.2898,43,3.11,2.76,5.0,0.5252
2,0.3,0.05,0.12,0.3,0.0,0.05,-0.07,7,False,False,0.3488,0.0067,0.2898,43,3.11,2.76,5.0,0.5252
2,0.3,0.08,0.15,0.4,0.05,0.1,-0.1,3,False,False,0.1091,0.0099,1.7296,110,45.42,4.08,4.89,0.5251
2,0.5,0.08,0.15,0.4,0.05,0.1,-0.1,3,False,False,0.1091,0.0099,1.7296,110,45.42,4.08,4.89,0.5251
2,0.5,0.08,0.15,0.4,0.0,0.1,-0.1,3,False,False,0.1091,0.0099,1.7296,110,45.42,4.08,4.89,0.5251
2,0.3,0.08,0.15,0.4,0.0,0.1,-0.1,3,False,False,0.1091,0.0099,1.7296,110,45.42,4.08,4.89,0.5251
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.07,3,False,False,0.1789,0.0061,1.7891,190,8.92,2.66,5.0,0.525
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.396,0.0052,2.5302,303,2.07,1.82,5.0,0.525
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.396,0.0052,2.5302,303,2.07,1.82,5.0,0.525
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.07,3,False,False,0.1789,0.0061,1.7891,190,8.92,2.66,5.0,0.525
2,0.3,0.08,0.12,0.3,0.0,0.05,-0.1,7,False,False,0.3548,0.0104,0.3503,31,4.7,4.46,3.0,0.5245
2,0.3,0.08,0.12,0.3,0.05,0.05,-0.1,7,False,False,0.3548,0.0104,0.3503,31,4.7,4.46,3.0,0.5245
2,0.5,0.08,0.12,0.3,0.05,0.05,-0.1,7,False,False,0.3548,0.0104,0.3503,31,4.7,4.46,3.0,0.5245
2,0.5,0.08,0.12,0.3,0.0,0.05,-0.1,7,False,False,0.3548,0.0104,0.3503,31,4.7,4.46,3.0,0.5245
2,0.5,0.1,0.2,0.4,0.0,0.07,-0.1,3,False,False,0.1724,0.0091,1.7042,116,19.13,4.42,3.79,0.5244
2,0.3,0.1,0.2,0.4,0.05,0.07,-0.1,3,False,False,0.1724,0.0091,1.7042,116,19.13,4.42,3.79,0.5244
2,0.5,0.1,0.2,0.4,0.05,0.07,-0.1,3,False,False,0.1724,0.0091,1.7042,116,19.13,4.42,3.79,0.5244
2,0.3,0.1,0.2,0.4,0.0,0.07,-0.1,3,False,False,0.1724,0.0091,1.7042,116,19.13,4.42,3.79,0.5244
3,0.3,0.1,0.25,0.5,0.0,0.1,-0.1,7,False,False,0.1887,0.0109,0.6591,53,9.93,3.35,5.0,0.5242
3,0.3,0.1,0.25,0.5,0.05,0.1,-0.1,7,False,False,0.1887,0.0109,0.6591,53,9.93,3.35,5.0,0.5242
3,0.5,0.1,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2162,0.011,0.4681,37,14.49,5.07,5.0,0.5238
2,0.3,0.08,0.12,0.5,0.05,0.1,-0.1,5,False,False,0.1346,0.0088,1.2259,104,15.87,2.99,5.0,0.5238
3,0.3,0.1,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2162,0.011,0.4681,37,14.49,5.07,5.0,0.5238
2,0.5,0.08,0.12,0.5,0.05,0.1,-0.1,5,False,False,0.1346,0.0088,1.2259,104,15.87,2.99,5.0,0.5238
3,0.5,0.1,0.25,0.4,0.05,0.07,-0.1,5,False,False,0.2162,0.011,0.4681,37,14.49,5.07,5.0,0.5238
3,0.3,0.1,0.25,0.4,0.0,0.07,-0.1,5,False,False,0.2162,0.011,0.4681,37,14.49,5.07,5.0,0.5238
2,0.3,0.08,0.12,0.5,0.0,0.1,-0.1,5,False,False,0.1346,0.0088,1.2259,104,15.87,2.99,5.0,0.5238
2,0.5,0.08,0.12,0.5,0.0,0.1,-0.1,5,False,False,0.1346,0.0088,1.2259,104,15.87,2.99,5.0,0.5238
3,0.5,0.08,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.3947,0.0067,0.2493,38,2.38,2.58,5.0,0.5237
3,0.5,0.08,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.3947,0.0067,0.2493,38,2.38,2.58,5.0,0.5237
2,0.5,0.1,0.15,0.5,0.0,0.07,-0.1,5,False,False,0.1964,0.007,1.0054,112,8.48,2.85,4.78,0.5235
2,0.5,0.1,0.15,0.5,0.05,0.07,-0.1,5,False,False,0.1964,0.007,1.0054,112,8.48,2.85,4.78,0.5235
2,0.3,0.1,0.15,0.5,0.05,0.07,-0.1,5,False,False,0.1964,0.007,1.0054,112,8.48,2.85,4.78,0.5235
2,0.3,0.1,0.15,0.5,0.0,0.07,-0.1,5,False,False,0.1964,0.007,1.0054,112,8.48,2.85,4.78,0.5235
2,0.5,0.05,0.2,0.5,0.0,0.1,-0.1,7,False,False,0.2027,0.0086,6.9442,301,6.69,2.34,5.0,0.5233
2,0.5,0.05,0.2,0.5,0.05,0.1,-0.1,7,False,False,0.2027,0.0086,6.9442,301,6.69,2.34,5.0,0.5233
2,0.5,0.08,0.15,0.4,0.05,0.07,-0.07,3,False,False,0.1727,0.0064,0.89,110,10.31,2.96,5.0,0.5231
2,0.3,0.08,0.15,0.4,0.05,0.07,-0.07,3,False,False,0.1727,0.0064,0.89,110,10.31,2.96,5.0,0.5231
2,0.5,0.08,0.15,0.4,0.0,0.07,-0.07,3,False,False,0.1727,0.0064,0.89,110,10.31,2.96,5.0,0.5231
2,0.3,0.08,0.15,0.4,0.0,0.07,-0.07,3,False,False,0.1727,0.0064,0.89,110,10.31,2.96,5.0,0.5231
2,0.3,0.08,0.25,0.3,0.0,0.1,-0.1,5,False,False,0.1566,0.0154,2.2729,83,39.12,5.29,3.0,0.5228
2,0.3,0.08,0.25,0.3,0.05,0.1,-0.1,5,False,False,0.1566,0.0154,2.2729,83,39.12,5.29,3.0,0.5228
2,0.5,0.08,0.25,0.3,0.05,0.1,-0.1,5,False,False,0.1566,0.0154,2.2729,83,39.12,5.29,3.0,0.5228
2,0.5,0.08,0.25,0.3,0.0,0.1,-0.1,5,False,False,0.1566,0.0154,2.2729,83,39.12,5.29,3.0,0.5228
2,0.5,0.05,0.15,0.5,0.05,0.1,-0.1,7,False,False,0.2,0.0086,4.5985,250,6.83,2.34,5.0,0.5224
2,0.3,0.05,0.15,0.5,0.05,0.1,-0.1,7,False,False,0.2,0.0086,4.5985,250,6.83,2.34,5.0,0.5224
2,0.5,0.05,0.15,0.5,0.0,0.1,-0.1,7,False,False,0.2,0.0086,4.5985,250,6.83,2.34,5.0,0.5224
2,0.3,0.05,0.15,0.5,0.0,0.1,-0.1,7,False,False,0.2,0.0086,4.5985,250,6.83,2.34,5.0,0.5224
3,0.5,0.1,0.25,0.5,0.0,0.1,-0.1,5,False,False,0.1765,0.0114,0.6828,51,12.66,3.71,5.0,0.5219
3,0.5,0.1,0.25,0.5,0.05,0.1,-0.1,5,False,False,0.1765,0.0114,0.6828,51,12.66,3.71,5.0,0.5219
2,0.3,0.05,0.2,0.5,0.05,0.1,-0.1,7,False,False,0.2013,0.0085,6.9442,303,6.75,2.33,5.0,0.5218
2,0.3,0.05,0.2,0.5,0.0,0.1,-0.1,7,False,False,0.2013,0.0085,6.9442,303,6.75,2.33,5.0,0.5218
2,0.5,0.05,0.25,0.3,0.05,0.05,-0.1,3,False,False,0.2211,0.0106,1.6755,95,99.0,8.46,3.0,0.5214
2,0.5,0.05,0.25,0.3,0.0,0.05,-0.1,3,False,False,0.2211,0.0106,1.6755,95,99.0,8.46,3.0,0.5214
2,0.3,0.05,0.25,0.3,0.0,0.05,-0.1,3,False,False,0.2211,0.0106,1.6755,95,99.0,8.46,3.0,0.5214
2,0.3,0.05,0.25,0.3,0.05,0.05,-0.1,3,False,False,0.2211,0.0106,1.6755,95,99.0,8.46,3.0,0.5214
2,0.5,0.1,0.15,0.5,0.0,0.07,-0.1,3,False,False,0.1607,0.008,1.3233,112,19.06,4.06,4.34,0.5213
2,0.3,0.1,0.15,0.5,0.0,0.07,-0.1,3,False,False,0.1607,0.008,1.3233,112,19.06,4.06,4.34,0.5213
2,0.5,0.1,0.15,0.5,0.05,0.07,-0.1,3,False,False,0.1607,0.008,1.3233,112,19.06,4.06,4.34,0.5213
2,0.3,0.1,0.15,0.5,0.05,0.07,-0.1,3,False,False,0.1607,0.008,1.3233,112,19.06,4.06,4.34,0.5213
2,0.5,0.05,0.15,0.3,0.05,0.1,-0.1,7,False,False,0.1538,0.011,0.8702,65,14.6,3.35,5.0,0.5205
2,0.3,0.05,0.15,0.3,0.05,0.1,-0.1,7,False,False,0.1538,0.011,0.8702,65,14.6,3.35,5.0,0.5205
2,0.5,0.05,0.15,0.3,0.0,0.1,-0.1,7,False,False,0.1538,0.011,0.8702,65,14.6,3.35,5.0,0.5205
2,0.3,0.05,0.15,0.3,0.0,0.1,-0.1,7,False,False,0.1538,0.011,0.8702,65,14.6,3.35,5.0,0.5205
2,0.5,0.1,0.2,0.4,0.05,0.1,-0.1,7,False,False,0.1638,0.0089,1.4423,116,11.03,2.89,4.26,0.5203
2,0.3,0.1,0.2,0.4,0.05,0.1,-0.1,7,False,False,0.1638,0.0089,1.4423,116,11.03,2.89,4.26,0.5203
2,0.5,0.1,0.2,0.4,0.0,0.1,-0.1,7,False,False,0.1638,0.0089,1.4423,116,11.03,2.89,4.26,0.5203
2,0.3,0.1,0.2,0.4,0.0,0.1,-0.1,7,False,False,0.1638,0.0089,1.4423,116,11.03,2.89,4.26,0.5203
3,0.5,0.05,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.3,0.05,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.3,0.08,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.3,0.08,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.3,0.05,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.5,0.05,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.5,0.08,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
3,0.5,0.08,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.2895,0.0079,0.3014,38,4.09,2.89,5.0,0.5202
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.3953,0.0051,2.3685,301,2.06,1.77,5.0,0.5201
2,0.3,0.1,0.2,0.4,0.0,0.1,-0.1,5,False,False,0.1379,0.0092,1.6189,116,18.2,3.43,4.15,0.5201
2,0.3,0.1,0.2,0.4,0.05,0.1,-0.1,5,False,False,0.1379,0.0092,1.6189,116,18.2,3.43,4.15,0.5201
2,0.5,0.1,0.2,0.4,0.0,0.1,-0.1,5,False,False,0.1379,0.0092,1.6189,116,18.2,3.43,4.15,0.5201
2,0.5,0.1,0.2,0.4,0.05,0.1,-0.1,5,False,False,0.1379,0.0092,1.6189,116,18.2,3.43,4.15,0.5201
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.3953,0.0051,2.3685,301,2.06,1.77,5.0,0.5201
2,0.3,0.05,0.2,0.3,0.0,0.1,-0.1,5,False,False,0.1566,0.0149,2.1553,83,38.04,5.25,3.0,0.5195
2,0.5,0.05,0.2,0.3,0.0,0.1,-0.1,5,False,False,0.1566,0.0149,2.1553,83,38.04,5.25,3.0,0.5195
2,0.5,0.05,0.2,0.3,0.05,0.1,-0.1,5,False,False,0.1566,0.0149,2.1553,83,38.04,5.25,3.0,0.5195
2,0.3,0.05,0.2,0.3,0.05,0.1,-0.1,5,False,False,0.1566,0.0149,2.1553,83,38.04,5.25,3.0,0.5195
3,0.3,0.1,0.25,0.4,0.0,0.1,-0.05,5,False,False,0.1892,0.0117,0.4758,37,10.59,3.84,5.0,0.5188
3,0.5,0.1,0.25,0.4,0.05,0.1,-0.05,5,False,False,0.1892,0.0117,0.4758,37,10.59,3.84,5.0,0.5188
3,0.5,0.1,0.25,0.4,0.0,0.1,-0.05,5,False,False,0.1892,0.0117,0.4758,37,10.59,3.84,5.0,0.5188
3,0.3,0.1,0.25,0.4,0.05,0.1,-0.05,5,False,False,0.1892,0.0117,0.4758,37,10.59,3.84,5.0,0.5188
2,0.5,0.1,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2155,0.0055,0.7899,116,7.35,2.87,4.5,0.5186
2,0.3,0.1,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2155,0.0055,0.7899,116,7.35,2.87,4.5,0.5186
2,0.3,0.1,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2155,0.0055,0.7899,116,7.35,2.87,4.5,0.5186
2,0.3,0.08,0.2,0.5,0.0,0.05,-0.05,5,False,False,0.3333,0.0049,1.5099,222,2.84,2.03,5.0,0.5186
2,0.3,0.08,0.2,0.5,0.05,0.05,-0.05,5,False,False,0.3333,0.0049,1.5099,222,2.84,2.03,5.0,0.5186
2,0.5,0.1,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2155,0.0055,0.7899,116,7.35,2.87,4.5,0.5186
2,0.3,0.05,0.2,0.3,0.05,0.05,-0.1,5,False,False,0.253,0.0097,1.1575,83,14.58,5.65,3.0,0.5184
2,0.5,0.05,0.2,0.3,0.05,0.05,-0.1,5,False,False,0.253,0.0097,1.1575,83,14.58,5.65,3.0,0.5184
2,0.5,0.05,0.2,0.3,0.0,0.05,-0.1,5,False,False,0.253,0.0097,1.1575,83,14.58,5.65,3.0,0.5184
2,0.3,0.05,0.2,0.3,0.0,0.05,-0.1,5,False,False,0.253,0.0097,1.1575,83,14.58,5.65,3.0,0.5184
2,0.5,0.1,0.15,0.5,0.05,0.05,-0.07,3,False,False,0.2232,0.0052,0.6974,112,6.74,2.77,5.0,0.5183
2,0.5,0.1,0.15,0.5,0.0,0.05,-0.07,3,False,False,0.2232,0.0052,0.6974,112,6.74,2.77,5.0,0.5183
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.07,3,False,False,0.2232,0.0052,0.6974,112,6.74,2.77,5.0,0.5183
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.07,3,False,False,0.2232,0.0052,0.6974,112,6.74,2.77,5.0,0.5183
2,0.5,0.08,0.15,0.5,0.0,0.07,-0.07,3,False,False,0.1657,0.0058,1.4024,169,10.07,2.66,5.0,0.5182
2,0.3,0.08,0.15,0.5,0.0,0.07,-0.07,3,False,False,0.1657,0.0058,1.4024,169,10.07,2.66,5.0,0.5182
2,0.3,0.08,0.15,0.5,0.05,0.07,-0.07,3,False,False,0.1657,0.0058,1.4024,169,10.07,2.66,5.0,0.5182
2,0.5,0.08,0.15,0.5,0.05,0.07,-0.07,3,False,False,0.1657,0.0058,1.4024,169,10.07,2.66,5.0,0.5182
3,0.3,0.1,0.25,0.5,0.0,0.1,-0.1,5,False,False,0.1698,0.011,0.6828,53,13.27,3.64,5.0,0.5181
3,0.3,0.1,0.25,0.5,0.05,0.1,-0.1,5,False,False,0.1698,0.011,0.6828,53,13.27,3.64,5.0,0.5181
2,0.3,0.05,0.15,0.3,0.05,0.05,-0.1,5,False,False,0.2769,0.0101,0.8745,65,11.05,5.51,3.0,0.5179
2,0.5,0.05,0.15,0.3,0.0,0.05,-0.1,5,False,False,0.2769,0.0101,0.8745,65,11.05,5.51,3.0,0.5179
2,0.5,0.05,0.15,0.3,0.05,0.05,-0.1,5,False,False,0.2769,0.0101,0.8745,65,11.05,5.51,3.0,0.5179
2,0.3,0.05,0.15,0.3,0.0,0.05,-0.1,5,False,False,0.2769,0.0101,0.8745,65,11.05,5.51,3.0,0.5179
3,0.5,0.08,0.2,0.5,0.05,0.05,-0.1,7,False,False,0.3947,0.0074,0.272,38,2.51,2.63,4.31,0.5178
3,0.5,0.08,0.2,0.5,0.0,0.05,-0.1,7,False,False,0.3947,0.0074,0.272,38,2.51,2.63,4.31,0.5178
3,0.3,0.05,0.25,0.4,0.05,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.5,0.08,0.25,0.4,0.0,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.3,0.08,0.25,0.4,0.0,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.3,0.1,0.2,0.5,0.0,0.05,-0.1,5,False,False,0.3333,0.0073,0.2898,39,3.68,2.96,3.96,0.5176
3,0.3,0.08,0.25,0.4,0.05,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.5,0.05,0.25,0.4,0.0,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.3,0.1,0.2,0.5,0.05,0.05,-0.1,5,False,False,0.3333,0.0073,0.2898,39,3.68,2.96,3.96,0.5176
3,0.3,0.05,0.25,0.4,0.0,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.5,0.08,0.25,0.4,0.05,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
3,0.5,0.05,0.25,0.4,0.05,0.05,-0.05,5,False,False,0.2895,0.0061,0.2384,38,4.4,3.06,5.0,0.5176
2,0.3,0.1,0.15,0.4,0.05,0.07,-0.05,7,False,False,0.2632,0.0073,0.6202,76,4.68,2.71,5.0,0.5173
2,0.5,0.1,0.15,0.4,0.0,0.07,-0.05,7,False,False,0.2632,0.0073,0.6202,76,4.68,2.71,5.0,0.5173
2,0.5,0.1,0.15,0.4,0.05,0.07,-0.05,7,False,False,0.2632,0.0073,0.6202,76,4.68,2.71,5.0,0.5173
2,0.3,0.1,0.15,0.4,0.0,0.07,-0.05,7,False,False,0.2632,0.0073,0.6202,76,4.68,2.71,5.0,0.5173
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.05,7,False,False,0.3571,0.0053,0.6614,112,2.6,2.19,5.0,0.517
2,0.5,0.1,0.15,0.5,0.05,0.05,-0.05,7,False,False,0.3571,0.0053,0.6614,112,2.6,2.19,5.0,0.517
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.05,7,False,False,0.3571,0.0053,0.6614,112,2.6,2.19,5.0,0.517
2,0.5,0.1,0.15,0.5,0.0,0.05,-0.05,7,False,False,0.3571,0.0053,0.6614,112,2.6,2.19,5.0,0.517
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2353,0.005,1.3036,187,5.62,2.41,5.0,0.5166
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2353,0.005,1.3036,187,5.62,2.41,5.0,0.5166
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2353,0.005,1.3036,187,5.62,2.41,5.0,0.5166
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2353,0.005,1.3036,187,5.62,2.41,5.0,0.5166
2,0.3,0.1,0.2,0.3,0.0,0.05,-0.07,7,False,False,0.3036,0.0094,0.645,56,6.5,4.78,3.0,0.5164
2,0.5,0.1,0.2,0.3,0.0,0.05,-0.07,7,False,False,0.3036,0.0094,0.645,56,6.5,4.78,3.0,0.5164
2,0.5,0.1,0.2,0.3,0.05,0.05,-0.07,7,False,False,0.3036,0.0094,0.645,56,6.5,4.78,3.0,0.5164
2,0.3,0.1,0.2,0.3,0.05,0.05,-0.07,7,False,False,0.3036,0.0094,0.645,56,6.5,4.78,3.0,0.5164
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.3583,0.005,1.1616,187,2.5,1.88,5.0,0.516
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.3583,0.005,1.1616,187,2.5,1.88,5.0,0.516
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.3583,0.005,1.1616,187,2.5,1.88,5.0,0.516
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.3583,0.005,1.1616,187,2.5,1.88,5.0,0.516
2,0.3,0.1,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.2647,0.0063,1.0702,136,4.23,2.28,5.0,0.5158
2,0.3,0.1,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.2647,0.0063,1.0702,136,4.23,2.28,5.0,0.5158
2,0.5,0.1,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.2647,0.0063,1.0702,136,4.23,2.28,5.0,0.5158
2,0.5,0.1,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.2647,0.0063,1.0702,136,4.23,2.28,5.0,0.5158
2,0.3,0.08,0.2,0.4,0.0,0.1,-0.07,3,False,False,0.12,0.0072,1.5707,150,16.59,2.71,5.0,0.5157
2,0.3,0.08,0.2,0.4,0.05,0.1,-0.07,3,False,False,0.12,0.0072,1.5707,150,16.59,2.71,5.0,0.5157
2,0.5,0.1,0.25,0.5,0.05,0.1,-0.1,7,False,False,0.1809,0.0081,2.4679,188,8.1,2.4,4.96,0.5157
2,0.5,0.1,0.25,0.5,0.0,0.1,-0.1,7,False,False,0.1809,0.0081,2.4679,188,8.1,2.4,4.96,0.5157
2,0.5,0.08,0.2,0.4,0.0,0.1,-0.07,3,False,False,0.12,0.0072,1.5707,150,16.59,2.71,5.0,0.5157
2,0.5,0.08,0.2,0.4,0.05,0.1,-0.07,3,False,False,0.12,0.0072,1.5707,150,16.59,2.71,5.0,0.5157
2,0.5,0.05,0.25,0.5,0.0,0.05,-0.1,5,False,True,0.2449,0.007,0.3697,49,6.86,3.24,5.0,0.5154
2,0.5,0.05,0.25,0.5,0.05,0.05,-0.1,5,False,True,0.2449,0.007,0.3697,49,6.86,3.24,5.0,0.5154
2,0.3,0.05,0.25,0.5,0.0,0.05,-0.1,5,False,True,0.2449,0.007,0.3697,49,6.86,3.24,5.0,0.5154
